feature,n_models,mean_pos_mean,mean_neg_mean,mean_pos_median,mean_neg_median,mean_mean_gap,mean_median_gap,mean_p95_gap,mean_ks_stat,max_ks_stat,mean_wasserstein_distance,mean_distribution_sep_score
31,8,-0.18178969310012272,0.013276080265425145,-0.4438816427274017,-0.45355803578927,-0.19506577336554787,0.009676393061868294,-0.08545929833967159,0.11847389558232932,0.11847389558232932,0.23174365902970664,0.2417923782207697
30,3,0.1646368422036052,-0.011659017022724752,0.2855464335729884,0.0800515293086398,0.17629585922632995,0.20549490426434866,-0.17759559609415243,0.1169189578828133,0.1169189578828133,0.18589240840562782,0.24039489204067888
368,1,0.05023789830457981,-0.0043929283690036305,-0.035063253741818,-0.1720954270292572,0.05463082667358344,0.13703217328743922,-0.013703217328745021,0.10456183709195757,0.10456183709195757,0.1377287771970405,0.23987200547160092
123,3,0.21066695641963232,-0.01586253764298236,0.0852875704887081,-0.0068052528056853,0.22652949406261472,0.09209282329439339,0.8702771801320391,0.1107300998867264,0.1107300998867264,0.22846248312538073,0.23849181805070105
393,1,0.019653573818245874,-0.0013942278862513252,-0.0054657269779673,-0.0183196231930458,0.021047801704497198,0.012853896215078502,-0.1322665920531576,0.09945422716507053,0.09945422716507053,0.15081711640495052,0.23818278307914661
438,1,0.07045767512593233,-0.005426841115652995,-0.2148466553506579,-0.1768330283534612,0.07588451624158532,-0.03801362699719668,-0.2884414052990263,0.07954896509113377,0.07954896509113377,0.21353995158471795,0.2377635431997692
310,8,0.15420075522474838,-0.011074368011557197,0.0648005498315571,-0.0627807073583575,0.16527512323630558,0.1275812571899146,-0.09067382207426045,0.12440531356194007,0.12440531356194007,0.20260667495895146,0.23737712059055568
108,1,-0.0794660938122402,0.005419432117182288,-0.1305434669677057,0.037779694567351155,-0.08488552592942249,-0.16832316153505683,-0.1232241627375612,0.1063845124086088,0.1063845124086088,0.12326769427729176,0.23532358802945702
439,1,-0.08854353850047865,0.006122751135810272,-0.1840863909590811,-0.13303675738377396,-0.09466628963628893,-0.051049633575307146,-0.09435688793912145,0.10742457007517249,0.10742457007517249,0.11624653776686682,0.23337566644983693
357,1,0.07046470533193494,-0.005191030712946306,-0.0031696133441091,-0.2003195633477112,0.07565573604488125,0.1971499500036021,0.0,0.10378951704252909,0.10378951704252909,0.12736014266306395,0.2331198500362277
32,3,0.21215765607547268,-0.015187148382253346,-0.0860629032890252,-0.1137867789937577,0.22734480445772606,0.027723875704732504,0.027054678704961366,0.10267737617135207,0.10267737617135207,0.24235368022637774,0.23283737210876362
86,1,0.07658716409710196,-0.00543310651287477,0.1844343946448001,0.0553288157679836,0.08202027060997673,0.1291055788768165,-0.029855665115263497,0.10306868499639583,0.10306868499639583,0.12882287098465245,0.23267919178798135
115,6,-0.16543419251204122,0.011735929896151858,-0.0070384258648829,0.08786912395216485,-0.17717012240819308,-0.09490754981704776,-0.41884984305331163,0.12236638863144887,0.12236638863144887,0.20346514430029342,0.2326679112366431
23,1,0.034792692191535565,-0.0020443697318392354,0.0537532692961656,-0.0030389625064171,0.0368370619233748,0.0567922318025827,0.37429126398093127,0.09962928637627433,0.09962928637627433,0.13972378828678408,0.2326399720551266
577,1,-0.15174806860961212,0.010765033927006536,-0.2326177579243586,-0.21914162340040372,-0.16251310253661866,-0.01347613452395488,-0.5970608726976456,0.08826073524868705,0.08826073524868705,0.17467771534081616,0.23194322813575072
98,3,-0.12995761429863908,0.008799111730115442,-0.0168860063686609,0.0526956617591707,-0.13875672602875452,-0.0695816681278316,-0.7082602029285111,0.10821748532591906,0.10821748532591906,0.19937804846035315,0.23173559527140788
354,3,-0.059616772590923815,0.005160283623642621,0.1250718677269027,0.17873905056963368,-0.06477705621456643,-0.053667182842730976,0.16599654630638017,0.11256307280403666,0.11256307280403666,0.1839857692198399,0.2313833721600138
118,1,-0.061570329417940425,0.001967239624279258,-0.0646290078208189,0.0623061458984972,-0.06353756904221969,-0.1269351537193161,-0.13645529024826608,0.09945422716507053,0.09945422716507053,0.1363866615570546,0.23059022638274188
483,1,-0.1138971404849076,0.010924410984035543,-0.3062911791682079,-0.28821411881217407,-0.12482155146894314,-0.018077060356033847,-0.6933781348034336,0.08572752548656164,0.08572752548656164,0.17895924384573078,0.22994271172087583
338,8,0.029856892193423124,-0.0025165544522817627,-0.0723784676738478,-0.09254195731938811,0.032373446645704886,0.02016348964554031,-0.04808045376251491,0.1506847904438266,0.1506847904438266,0.09549208413770724,0.22978433660655323
227,8,0.14220491181666625,-0.010316440173841892,-0.1571428743829484,-0.2469039518922257,0.15252135199050815,0.08976107750927728,0.45239583064675637,0.13041911234682318,0.13041911234682318,0.16544025504803236,0.22874816605492546
332,1,0.14533004772086597,-0.010770792704039384,-0.0819327619962042,-0.09850789642928826,0.15610084042490535,0.01657513443308406,6.676151097478877e-05,0.07942539388322521,0.07942539388322521,0.1954088455023269,0.22801642095356994
437,3,0.25877739954452084,-0.0182902693286138,-0.1088723215627561,-0.14556072820496846,0.2770676688731346,0.03668840664221236,0.2676225530388898,0.07622284007826176,0.07622284007826176,0.307897590960793,0.22631730092415536
2,8,-0.017925747764162222,0.0017345762587748894,-0.1441076694935351,0.033459155611486754,-0.01966032402293711,-0.17756682510502186,-0.05398311235703401,0.12000823808052724,0.12000823808052724,0.19788283564766476,0.22631461060457064
323,1,-0.011086557846452927,0.0006546893711843459,0.0068194835235383,0.0158605695872641,-0.011741247217637273,-0.0090410860637258,0.07959983615258814,0.10775409329626197,0.10775409329626197,0.09388069239908811,0.2221611852340562
34,1,0.03967152237033938,-0.0029706918003291134,-0.1779948290876567,-0.1613469537031033,0.04264221417066849,-0.016647875384553396,-0.048754492197622123,0.10025744001647616,0.10025744001647616,0.11519052972131348,0.22078650803269656
566,3,0.06088538294189292,-0.007727209206921811,-0.0455782790693798,-0.2574875541368029,0.06861259214881474,0.2119092750674231,-0.07724133950866374,0.113304500051488,0.113304500051488,0.1611173577909504,0.22038842081506163
442,1,-0.09949415510840091,0.006867693052359924,-0.2014586586613259,-0.10663560534723066,-0.10636184816076084,-0.09482305331409524,-0.15601511956325576,0.09627226856142519,0.09627226856142519,0.12488084705078151,0.219193986109669
447,1,-0.11659433247577403,0.008364049874226799,-0.1704538724317124,-0.0242878439088613,-0.12495838235000083,-0.1461660285228511,-0.16136729548922757,0.09295644114921223,0.09295644114921223,0.1347358977581404,0.21881196049174606
585,1,0.03600052004427299,-0.0026509274606953694,-0.1373107015563607,-0.09170901422724856,0.03865144750496836,-0.04560168732911213,0.6108443134030574,0.09519102049222532,0.09519102049222532,0.12261129812616825,0.21618446220035317
248,1,0.07474726421369315,-0.005302583700629474,-0.073600140770098,-0.0811171338187272,0.08004984791432262,0.007516993048629211,0.14808476305799445,0.08524353825558645,0.08524353825558645,0.15252988540875154,0.2152243445920089
432,1,0.01744030799958911,-0.001049067311359111,-0.3102360044315321,-0.34365038276240056,0.01848937531094822,0.033414378330868466,0.24520656133744745,0.09573679332715478,0.09573679332715478,0.1180049108183625,0.21467716746584425
8,8,0.03328338589454476,-0.003391569836446949,0.0214512450614831,-0.0117358699509788,0.036674955730991714,0.0331871150124619,-0.4143648360127108,0.10860879415096282,0.10860879415096282,0.2168003538427121,0.21460667936653213
82,1,-0.08739921371403044,0.004999166402084268,0.0113357763493853,0.0389376765692018,-0.0923983801161147,-0.0276019002198165,-0.2848516102685055,0.08427556379363609,0.08427556379363609,0.15124529783465135,0.21292324153262057
7,1,0.03203532108695673,-0.018650144110732063,0.0184623226317328,0.0462785910708339,0.050685465197688795,-0.0278162684391011,-0.1001385663807689,0.09702399340953557,0.09702399340953557,0.11034847269716808,0.21280994337688255
154,3,0.07861398201630822,-0.0050181095578177145,0.0059902000746416,-0.05232965798770555,0.08363209157412593,0.05831985806234715,-0.10832068120872873,0.10153434249819791,0.10153434249819791,0.18689154954947515,0.21274446004207084
285,1,-0.03599309422498058,0.002608821734858769,-0.2055554961454222,-0.2529870743009949,-0.03860191595983935,0.04743157815557267,-0.14655464696773324,0.09843476469982494,0.09843476469982494,0.10398135441332308,0.21182856735516714
212,1,-0.007555752025598764,0.00013200372095455694,-0.2170964758240535,-0.3061014286244208,-0.007687755746553321,0.0890049528003673,0.07339004880030253,0.08799299763155184,0.08799299763155184,0.13591691619195856,0.2110997776547227
71,3,-0.07502536684390042,0.005890777394498129,-0.115742504722997,-0.0443705897850529,-0.08091614423839855,-0.0713719149379441,0.3632987184681262,0.09880547832355062,0.09880547832355062,0.19216037158683555,0.2105904131397293
523,1,-0.05279588353950631,0.003745349003229981,-0.0882173219335365,-0.08714411519881379,-0.05654123254273629,-0.0010732067347227064,-0.11980130896405428,0.11082277829265781,0.11082277829265781,0.06181174659842957,0.2104404619831475
551,10,0.21596552516924988,-0.02123578683115883,-0.0014668786754071,-0.05216019608436164,0.23720131200040867,0.05069331740895454,0.23394892511717194,0.0813304500051488,0.0813304500051488,0.30609680792642446,0.20975304075672446
48,6,-0.04551920259002518,0.0033655797487348892,-0.1262409254516723,0.00514556111124105,-0.04888478233876007,-0.13138648656291332,0.2949130313733812,0.11495211615693542,0.11495211615693543,0.17630641338182199,0.20353194960586304
302,1,0.0671359581098969,-0.005131723039894386,-0.1306746349554242,-0.1092330677323429,0.07226768114979129,-0.021441567223081298,-0.01244109540036975,0.07218618061991557,0.07218618061991557,0.16895902380090563,0.20194532820812552
525,6,-0.05587306178230297,0.003904458864029039,-0.1782590185596625,-0.09708507477132605,-0.059777520646331996,-0.08117394378833645,0.08368491835600222,0.1286273298321491,0.1286273298321491,0.12410321940213588,0.20165198188309388
499,1,-0.10442586459755758,0.007326515995013397,-0.8068866385758996,-0.8068866385758996,-0.11175238059257098,0.0,-0.07006065711944731,0.08718978478014623,0.08718978478014623,0.11915178998906739,0.2009302514353365
182,8,-0.09573850675954164,0.007382902430539928,-0.1787749351437653,-0.1456288239165347,-0.10312140919008157,-0.0331461112272306,-0.6865980182783463,0.11497271135825353,0.11497271135825353,0.16591402214590384,0.19918199785991084
362,1,0.08627944100733037,-0.007079953099793938,-0.2684195795304367,-0.25667769090437953,0.09335939410712431,-0.011741888626057184,0.4932861971565401,0.07607867366903512,0.07607867366903512,0.1495600719171454,0.19827406416407894
471,5,0.2339406208050831,-0.01786517686554314,-0.2005246374370946,-0.21739132581154114,0.2518057976706263,0.016866688374446548,0.3803529056054096,0.07927092987333952,0.07927092987333952,0.2637311423389647,0.19827239806786504
223,1,-0.02776806284249919,0.0019698711247240377,-0.1900525346514523,-0.06375953869249609,-0.02973793396722323,-0.1262929959589562,-0.054953808390622694,0.0923488827103285,0.0923488827103285,0.09226117574933895,0.195443880618495
39,8,-0.0076312674093615114,0.0004615173755281304,-0.2304537519017632,-0.1503548085602628,-0.008092784784889642,-0.08009894334150042,-0.4264463448652128,0.10800123571207909,0.10800123571207909,0.18029392448243195,0.19355251903240722
113,1,-0.02844785783437941,0.0020180958976667666,0.15247165078569,0.0690012827175097,-0.030465953732046178,0.0834703680681803,-0.258340789171017,0.07390587992997631,0.07390587992997631,0.1467722976296304,0.1931591823743495
546,1,-0.07128342990494162,0.03616532731805384,-0.1803526944410506,-0.10436775527410735,-0.10744875722299546,-0.07598493916694324,-0.13449972021749756,0.08288538770466482,0.08288538770466482,0.11795257828408479,0.19307224756082306
60,1,-0.0415258283403607,0.004461875257770034,-0.2931263440726598,-0.22634868615507947,-0.04598770359813073,-0.06677765791758034,-0.1307773453222445,0.08614972711358254,0.08614972711358254,0.1059788349216733,0.19225307916280615
304,1,-0.07549719365417538,0.00500338434527321,-0.00563068168836,0.09785838552163745,-0.0805005779994486,-0.10348906720999745,-0.2624297390892325,0.08145402121305735,0.08145402121305735,0.11788476216217258,0.19063331579629503
344,8,-0.1337363361136914,0.009372258720087458,-0.0306027816270381,0.01029700008356395,-0.14310859483377886,-0.04089978171060205,-0.3441795475228451,0.11569354340438678,0.11569354340438678,0.14745097033959018,0.19051897937410311
271,8,0.1415578806743268,-0.010035541921606151,0.0552579537773321,-0.025392424761047548,0.15159342259593298,0.08065037853837964,0.14331444693866158,0.10677582123365256,0.10677582123365256,0.17772662967383626,0.18978834174640108
586,8,0.09700029092128427,-0.007180107037268436,0.1071251793737314,-0.0823690564666746,0.10418039795855272,0.18949423584040598,-0.010710543764893554,0.11289259602512615,0.11289259602512615,0.14947786270987584,0.18621468936553992
116,3,-0.016278671576904446,0.0011548117443259062,0.3437632813118004,0.35404311691200424,-0.01743348332123035,-0.010279835600203902,-0.04214732596080084,0.11536402018329729,0.11536402018329729,0.08897250111500288,0.18518956037002657
296,3,-0.09374552282738552,0.007368112313618819,-0.258662660332648,-0.36311165651999194,-0.10111363514100434,0.10444899618734399,-1.2427050546386256,0.09162805066419526,0.09162805066419524,0.16902532745998158,0.18494122660110465
561,3,0.12958815655500605,-0.008697867761789088,0.0290074978243583,-0.1418928528745252,0.13828602431679515,0.17090035069888346,0.010363054589516363,0.09766244465039646,0.09766244465039646,0.14804852378036787,0.18466674696570376
337,5,0.22579725762570022,-0.016537355328438103,-0.1035057689853617,-0.16320975316665487,0.24233461295413833,0.05970398418129317,-0.06941645049785727,0.07545052002883328,0.07545052002883328,0.24918754267681514,0.18288357204924552
168,1,0.02988734053245513,-0.0023082639543424324,-0.1815865524596086,-0.0969137913127073,0.03219560448679756,-0.08467276114690131,0.11113299900530982,0.06957059005251777,0.06957059005251777,0.14000896408237046,0.18232175753568208
334,3,0.16534734380358193,-0.01268732444243701,-0.19768229750698288,-0.22028275389262075,0.1780346682460189,0.022600456385637846,0.11193873103945318,0.08517145505097312,0.08517145505097312,0.18578697332598093,0.18216505263046215
482,1,-0.07895216311000168,0.005144187524830372,-0.2248395166133445,-0.07878867898233355,-0.08409635063483205,-0.14605083763101095,0.07481836717570922,0.0810421171866955,0.0810421171866955,0.1016479965315375,0.18139878921621372
433,3,0.12658701587093568,-0.009254732750807588,-0.2258389027625041,-0.23541920509700734,0.13584174862174328,0.009580302334503243,0.32240078649990167,0.09716815981876221,0.09716815981876223,0.13694366078824013,0.1777621928376013
119,1,-0.01316542629766643,0.0009339575920621749,-0.0719942770951733,-0.1681543461230453,-0.014099383889728605,0.09616006902787201,-0.053422260571045266,0.08065080836165174,0.08065080836165174,0.09460124586286114,0.17703415087889018
424,1,-0.08867791085315697,0.005938445506963474,-0.0939030660539314,-0.10533247226030515,-0.09461635636012045,0.011429406206373754,0.014967650580163167,0.07450314076820101,0.07450314076820101,0.109322813723378,0.1744580019501917
574,3,-0.09584336084943866,0.006799144402139734,-0.2205511357215236,-0.2258477394150964,-0.1026425052515784,0.005296603693572793,-1.8527722406035247,0.1027494593759654,0.1027494593759654,0.10910629121655531,0.1729514036435087
53,1,0.007471771607034426,-0.0005157552025848644,0.039627583186527,0.06594771017015225,0.00798752680961929,-0.026320126983625243,-0.007018700528964139,0.07101225414478426,0.07101225414478426,0.11529687672535235,0.17174007922972137
92,8,-0.07086487437504958,0.004859977375716299,-0.160566413754832,-0.0385134995167673,-0.07572485175076588,-0.12205291423806469,-0.39972329412966223,0.10150344969622078,0.10150344969622078,0.161656463046344,0.17085668631625311
106,1,-0.09135801538733967,0.005892682911716199,-0.1753978123588522,-0.108003579038702,-0.09725069829905587,-0.06739423332015021,0.23587981662051716,0.062022448769436724,0.062022448769436724,0.14039105801120882,0.1698495396237265
473,1,0.0009153732656503816,0.00014234403037750444,-0.2641389577317702,-0.2235937858072537,0.0007730292352728772,-0.04054517192451651,0.1043378800854673,0.07067243332303573,0.07067243332303573,0.11216253111851544,0.1695203933199141
548,1,0.06330774932986938,0.03375244097004966,-0.3471545790498503,-0.2867746209766688,0.029555308359819718,-0.06037995807318153,-0.054431635470925555,0.0714859437751004,0.0714859437751004,0.10635063586976658,0.1678283517071878
107,8,-0.19624308457539452,0.013994495828077859,0.0069638276876572,0.0069638276876572,-0.21023758040347237,0.0,-0.31885653142569614,0.08586139429512923,0.08586139429512923,0.21035493219869172,0.16717548807829133
29,1,0.06422600546674989,-0.004458974240894883,0.024938901331492,0.024938901331492,0.06868497970764477,0.0,0.03755094717878338,0.07144475337246421,0.07144475337246421,0.10421373981830666,0.16663486957994794
184,1,-0.030230460407963584,0.0021271353447160405,-0.1176918776673844,-0.1060156176885877,-0.03235759575267962,-0.011676259978796705,-0.11859744064177846,0.07084749253423953,0.07084749253423953,0.10557417165326441,0.16634786308560687
448,1,-0.01769576846706496,0.0011989200664365538,-0.3732831992582265,-0.3373567959331505,-0.018894688533501514,-0.03592640332507602,0.1940458627786934,0.08043455874781176,0.08043455874781176,0.07027959945949824,0.1638742813342749
139,8,-0.07069636621557004,0.005863986374625377,-0.3634064059942239,-0.3087847309340913,-0.07656035259019542,-0.0546216750601326,-0.7309370846887935,0.10196684172587787,0.10196684172587787,0.14153607843173382,0.1607940295306588
277,1,-0.0192033517240554,0.01179554904812522,-0.1179192927827236,-0.1266038533325083,-0.03099890077218062,0.008684560549784684,0.007034494045326634,0.06998249407887962,0.06998249407887962,0.09387636995652489,0.15874076270213391
552,6,0.03682689270198094,0.037402380409863926,-0.0917687254317226,-0.17425096958137554,-0.0005754877078829879,0.08248224414965294,-0.24638412005833565,0.10201832972917309,0.1020183297291731,0.13793941617675315,0.1576046816448787
45,1,0.010727064674504983,-0.0007652265754316682,0.0062129150016536,-0.038736081816204096,0.011492291249936651,0.044948996817857696,0.32040807854550724,0.05927298939347132,0.05927298939347132,0.12458248696145673,0.1569155740855513
18,3,0.0288557303189548,-0.002069615060607478,-0.0630270584105934,-0.14456185808458416,0.030925345379562277,0.08153479967399076,-0.07896907157415245,0.09289465554525796,0.09289465554525796,0.1118878272203353,0.15639643174473364
88,8,0.09833079775920706,-0.006975603601726325,-0.0280790753546887,0.0311100448235318,0.10530640136093339,-0.059189120178220506,-0.047126239235311784,0.09962928637627433,0.09962928637627433,0.1344512079931214,0.15242228004300112
474,1,0.046656510495350266,-0.003386865733735303,-0.1548026012538366,-0.19490962915752205,0.05004337622908557,0.04010702790368545,-0.18969581615987918,0.058346205334157145,0.058346205334157145,0.11860117311795026,0.15221245561296606
412,3,0.015725566187899682,-0.0002981841959051357,-0.13361613841037,-0.2353227522030117,0.016023750383804818,0.10170661379264168,-0.4011656290603778,0.09158686026155906,0.09158686026155906,0.10821528237915673,0.15201617040971221
96,1,-0.03711005344414833,0.002882338825076703,-0.0424814985219699,-0.0622562136673373,-0.03999239226922503,0.019774715145367404,-0.11300800280233259,0.05881989496447328,0.05881989496447328,0.11475105034283056,0.15098204104039492
51,3,0.025745179914378736,-0.0012888307363553872,0.5616375970341408,0.40238049577744023,0.02703401065073412,0.15925710125670056,-0.05161519839384221,0.08953763773040883,0.08953763773040882,0.11175168995315875,0.1501716221656605
81,8,-0.005745206757299043,-0.0005950941757300119,0.0615009895064123,0.09131242294898495,-0.005150112581569031,-0.02981143344257265,0.12679691486582212,0.0875604984038719,0.0875604984038719,0.17228689430035052,0.14972463349923198
570,1,-0.033057173629130646,0.0023450815480535996,0.1090059628791951,0.1161662627464619,-0.03540225517718425,-0.007160299867266795,-0.060779654630998936,0.06564720420142107,0.06564720420142107,0.08794262555464533,0.14833982463310846
24,8,-0.06944160630834835,0.00517181701288778,0.127418282834732,0.07888737456403874,-0.07461342332123613,0.04853090827069326,-0.8422775866516706,0.08467717021933889,0.08467717021933889,0.17942377666943374,0.1480441362142963
367,1,0.008434624148083747,-0.0012720293861509585,-0.1689911382063688,-0.2043060980994612,0.009706653534234704,0.03531495989309241,-0.43084251069572854,0.05479353310678612,0.05479353310678612,0.1178476957287238,0.14585111273093238
156,8,0.022994449611020425,-0.0016312301860808233,-0.1184171430469268,-0.1207113498863735,0.024625679797101247,0.0022942068394466997,0.5313956591868556,0.09344042838018742,0.09344042838018742,0.14097204096037394,0.1440239137530267
273,6,0.08967857654311756,-0.002603649838023929,-0.1876444534814844,-0.1534523323817742,0.09228222638114149,-0.034192121099710204,0.39028443284318337,0.08260735248687055,0.08260735248687055,0.17782252806180474,0.1416697266855165
46,1,-0.03123447989708044,0.0022296445835515394,-0.0999711461868158,-0.01910673617147325,-0.03346412448063198,-0.08086441001534254,-0.2736009380823974,0.060591082277829264,0.060591082277829264,0.0911474808365685,0.14153687360638462
221,1,0.09512808361191026,-0.006748402512639788,-0.0577803331377348,0.02568754966472735,0.10187648612455005,-0.08346788280246215,-0.05992565944792183,0.04576253732880239,0.04576253732880239,0.13437070927723993,0.13938171104328537
485,1,-0.047809488974945434,0.0022788362251806513,-0.456518658548459,-0.391336119605905,-0.050088325200126085,-0.06518253894255405,-0.12493352700088023,0.06375244568015652,0.06375244568015652,0.07377449174011692,0.13770400649813308
252,8,-0.027600402082051112,0.0019579772417181907,-0.0287935706095858,-0.0304561448770907,-0.029558379323769302,0.0016625742675049002,-0.0021536314246921586,0.12029657089898053,0.12029657089898053,0.03297933589619326,0.13706635254092317
131,8,0.09777440112352001,-0.006572168978663907,0.039508696803321,-0.0476274015494089,0.10434657010218391,0.0871360983527299,0.0,0.08745752239728144,0.08745752239728144,0.14870871330092367,0.13668533844842054
173,8,-0.02125491308083062,0.0013806143659745172,-0.0378287968927237,0.0582670093241444,-0.022635527446805137,-0.0960958062168681,-0.3205630753038802,0.08748841519925857,0.08748841519925857,0.14797252687091345,0.13634406623593834
217,8,0.06776790574147326,-0.005496971290282446,-0.1411916520372576,-0.2136120189362331,0.0732648770317557,0.07242036689897552,0.14566839513393903,0.07978580990629183,0.07978580990629183,0.16578082128458405,0.13116998143698833
489,8,0.08445941979103976,-0.005927048445939121,-0.1813803753560449,-0.22148343222310285,0.09038646823697888,0.04010305686705795,0.20450210240358935,0.08387395736793327,0.08387395736793327,0.14788363894097692,0.1293168011188011
1,1,0.05402150573648754,-0.0030199837522478287,0.0977502409917328,0.0572833650871985,0.05704148948873537,0.040466875904534294,-0.1421950550670259,0.052116156935434046,0.052116156935434046,0.09349957187514203,0.1285451045355265
75,8,0.12376876132845457,-0.00908623690709515,0.034336230048914,0.0299309480927111,0.13285499823554972,0.004405281956202899,0.07775322652698113,0.06194006796416435,0.06194006796416435,0.22259632404193064,0.12765433135174856
NA_109,1,0.7108433734939759,0.6495726495726496,1.0,1.0,0.061270723921326264,0.0,0.0,0.061270723921326334,0.061270723921326334,0.06127072392132632,0.12695838582777835
9,8,-0.06365403156812785,0.0043024804331804325,-0.0521844902412724,-0.0323517416969184,-0.06795651200130828,-0.019832748544353997,-0.4743332360191328,0.08492431263515601,0.08492431263515601,0.13831052056258503,0.12613141025527227
496,1,0.005812321474271148,0.00021181367254689007,-0.2842593906626902,-0.2995635116243899,0.0056005078017242575,0.015304120961699696,0.16329535361707848,0.05857275254865616,0.05857275254865616,0.06724998149496508,0.12557449322744868
500,1,-0.015938701131646225,0.0013968286687364693,-0.7451791565961735,-0.7451791565961735,-0.017335529800382693,0.0,-0.04435419553565767,0.06526619297703636,0.06526619297703636,0.0447902649235823,0.12499557704551505
275,3,-0.04921116269117227,0.020304258403568552,-0.0493275964097916,-0.049323310008162,-0.06951542109474082,-4.286401629596814e-06,-0.0002877400179618142,0.08672639275048914,0.08672639275048914,0.06953339998808623,0.12221409055631131
15,8,-0.01888788284021008,0.0013612231030698447,-0.0304643053370645,-0.06503114264097935,-0.020249105943279926,0.034566837303914855,-0.12499250164568565,0.0919266810833076,0.0919266810833076,0.10586931714777909,0.12198451386582852
269,3,0.05976842403809977,-0.0030442874991666153,-0.0675067630416965,-0.05561551309246815,0.06281271153726638,-0.011891249949228355,-0.1982249746081901,0.07186695499948512,0.07186695499948512,0.11915490517974704,0.12179176991276781
418,1,-0.057961931319878854,0.004214541255037619,-0.1789147027967967,-0.07000645488004754,-0.06217647257491647,-0.10890824791674915,-0.07410685584450749,0.0560086499845536,0.0560086499845536,0.06779787479323364,0.12155766295138598
406,3,0.043999614381857156,-0.0038006773860130177,-0.26176225450848,-0.2909975102349976,0.04780029176787017,0.029235255726517584,0.22871855280432607,0.07572855524662754,0.07572855524662754,0.10431756583278624,0.12085248599233167
20,1,0.05854920768021374,-0.0041534908012439,0.0976879942733533,0.06606524014986964,0.06270269848145764,0.03162275412348366,0.1905989634897014,0.048573782308722065,0.048573782308722065,0.08975248163437112,0.12062596744960834
349,3,0.034677083951717556,-0.005107668243056815,-0.025487713881245305,-0.1303168368230303,0.03978475219477437,0.104829122941785,0.04955558539066929,0.07602718566573988,0.07602718566573988,0.09556820083342273,0.11667327856918898
254,1,-0.024771195893354882,0.0017572728710670631,0.1144610765781752,0.1090202674373385,-0.026528468764421945,0.005440809140836694,-0.14200511857583575,0.05335186901451962,0.05335186901451962,0.06595329679192441,0.11612643225410199
490,6,-0.09727339406394801,0.0069005912028269655,-0.22134462896601118,-0.1440496038036413,-0.10417398526677497,-0.07729502516236991,-0.35831429438322404,0.08138193800844404,0.08138193800844404,0.13390696903641902,0.11541732868091552
NA_578,1,0.5542168674698795,0.6094017094017095,1.0,1.0,-0.05518484193182993,0.0,0.0,0.05518484193182988,0.05518484193182988,0.055184841931829876,0.11353817369681482
77,3,-0.06923810823696483,0.002566046383107565,-0.0679701107366536,-0.09826756616075555,-0.07180415462007239,0.03029745542410195,-0.18337933546166973,0.06647101225414478,0.06647101225414478,0.11811986727816053,0.11134532794277367
376,1,-0.02135400757120467,0.0013114530481266571,0.0081239845458058,-0.0859788364431118,-0.022665460619331328,0.0941028209889176,-0.018820564197784995,0.04309545875810936,0.04309545875810936,0.08465861361612058,0.10874778632404139
472,1,-0.03358276626889478,0.002875411067672567,-0.0391208657858622,0.00499830213539,-0.03645817733656735,-0.0441191679212522,-0.05327298271781933,0.045371228503758625,0.045371228503758625,0.07632378421642169,0.10818342680357196
353,3,-0.03947652268615712,0.004397246375384167,0.0442769544709966,0.1079940819141103,-0.043873769061541286,-0.0637171274431137,-0.2532755815863792,0.06623416743898672,0.06623416743898672,0.10748222234977824,0.10516488799236934
589,3,-0.05031747240095847,0.0038687084486370067,-0.2478302935251525,-0.2967792518266857,-0.05418618084959548,0.048948958301533174,-0.6154706591383479,0.060611677479147356,0.060611677479147356,0.10885258621023558,0.09560272756139443
185,1,-0.02648222626558362,0.0019255414858115277,-0.0946660748164496,-0.0858471042002312,-0.028407767751395148,-0.008818970616218405,-0.016063125050969074,0.04332200597260838,0.04332200597260838,0.056677072313888376,0.09440572153189342
480,8,-0.06510679096573427,0.0047174480573210255,-0.2801899865522186,-0.12644663393710476,-0.06982423902305529,-0.15374335261511385,-0.2064005893933154,0.07859128822984245,0.07859128822984245,0.09390066589001096,0.08971828647340031
162,3,-0.035178807809088976,0.0019753558286655887,-0.4863509344728161,-0.4614374993094889,-0.03715416363775456,-0.02491343516332717,-0.3014075411958439,0.06123983111934919,0.06123983111934919,0.09205896234897405,0.08768181774574034
47,6,0.0831829499085553,-0.005529724848624444,0.49262845485077894,0.37230794290834107,0.08871267475717975,0.12032051194243798,0.031025878734501244,0.07386468952734013,0.07386468952734013,0.09131900535736971,0.07769271978902147
521,1,0.10080529615571163,-0.007151144940960678,-0.1161003982103422,-0.1161003982103422,0.10795644109667231,0.0,0.0,0.014694676140459273,0.014694676140459273,0.10795644109667243,0.07332125624931268
84,3,-0.009184613582228426,-5.993391618794844e-05,0.0367265367440068,-0.0029674786422147,-0.009124679666040478,0.0396940153862215,-0.2977051153966943,0.04676140459272989,0.04676140459272989,0.09610861485370865,0.06333973673755801
NA_85,1,0.891566265060241,0.8606837606837607,1.0,1.0,0.030882504376480213,0.0,0.0,0.03088250437648028,0.03088250437648028,0.030882504376480283,0.05994815571191823
43,6,-0.03729928111174986,0.0026265196809553758,-0.2340814587963567,-0.31483133666434765,-0.03992580079270524,0.08074987786799095,-0.16786827337829457,0.05953042940994748,0.05953042940994748,0.08149252987433965,0.0445690782146144
