anchor_rank,feature,monitor_tier,source_type,overall_anchor_score,anchor_recommendation,recommendation,dominant_monitor_direction_all,mean_suggested_threshold,mean_tp_mean_positive_shap,mean_fp_mean_positive_shap,mean_tp_fp_shap_gap,appeared_in_topn_models,avg_rank,mean_tp_vs_tn_smd,mean_distribution_sep_score,mean_ks_stat,mean_wasserstein_distance,mean_tp_trigger_rate_all,mean_fp_trigger_rate_all,mean_tn_trigger_rate_all,has_missing_signal,dominant_missing_signal_type,n_corr_companions_095,top_corr_companion,top_corr_companion_abs_corr,has_interaction_support,best_pair_precision_lift,top_pair_rule_desc,redundancy_cluster,cluster_size,normal_mean,normal_std,normal_median,normal_p01,normal_p05,normal_p25,normal_p50,normal_p75,normal_p95,normal_p99,normal_missing_rate,validated_anchor_rank,n_models_x,max_tp_mean_positive_shap,mean_tp_positive_push_rate,mean_fp_positive_push_rate,mean_tp_vs_fp_smd,avg_tp_trigger_rate,avg_fp_trigger_rate,avg_tn_trigger_rate,fp_evidence_coverage,dominant_monitor_direction,best_rank,worst_rank,avg_mean_positive_shap,max_mean_positive_shap,appeared_categories,appeared_feature_sets,tp_fp_ratio,score_tp_shap,score_gap,score_ratio,score_fp_penalty,final_candidate_score,tp_signal_available,gap_positive,ratio_pass,tp_fp_priority_candidate,redundancy_cluster_x,cluster_size_x,threshold_defined_rate,mean_median_gap,mean_p95_gap,score_model_signal,score_distribution_sep,score_stability_anchor,score_fp_penalty_anchor,mean_split_validation_score,validation_pass_rate,direction_consistent_rate,n_models_y,n_drop,n_false_positive_risk,n_monitor_first,n_review,recommendation_consistency_score,validated_anchor_score,split_hard_gate_pass,primary_pool_rank,final_anchor_recommendation,normal_n,anomaly_n,anomaly_mean,anomaly_median,redundancy_cluster_y,cluster_size_y
237,86,review_anchor,raw_feature,0.1871713995533288,drop,false_positive_risk,low,-3.285278037669704,0.027956105906645136,0.042908257270435415,-0.01495215136379028,,,0.02553566584983397,0.23267919178798135,0.10306868499639583,0.12882287098465245,0.0,0.0,0.01116751269035533,0,,0,,,0,,,,,-0.00543310651287477,1.0071484722360295,0.0553288157679836,-2.903340700159109,-1.7193349538762834,-0.668200365854186,0.0553288157679836,0.7089258088318842,1.4728004838530613,1.9811537006805329,0.0,237,1,0.027956105906645136,0.42857142857142855,0.5625,-0.06982133401382133,0.0,0.0,0.01116751269035533,1.0,low,,,,,,,0.651532075293755,0.04770688652888067,0.3275855549972457,0.04302006718297334,0.9423921198600734,0.220201646533328,1,0,0,0,,,1.0,0.1291055788768165,-0.029855665115263497,0.220201646533328,0.23668654709560663,0.0,0.9423921198600734,,,,1,1,0,0,0,1.0,0.1871713995533288,0,,drop,1170,83,0.07658716409710196,0.1844343946448001,,
238,546,review_anchor,raw_feature,0.18715179762089088,drop,false_positive_risk,low,-1.4166179306970073,0.025636865709883213,0.03911133763141007,-0.01347447192152686,,,-0.07024221120817584,0.19307224756082306,0.08288538770466482,0.11795257828408479,0.0,0.0,0.01015228426395939,0,,0,,,0,,,,,0.03616532731805384,0.9340146117472378,-0.10436775527410735,-1.401232344447549,-1.218518001934324,-0.5879534643458199,-0.10436775527410735,0.6079250364707968,1.5513714265251106,2.8272875756574822,0.0,238,1,0.025636865709883213,0.42857142857142855,0.425,-0.0462787163338779,0.0,0.0,0.01015228426395939,1.0,low,,,,,,,0.6554842473424997,0.04374912040545788,0.330949844906921,0.04322501993634817,0.9474897981481315,0.22017858543634222,1,0,0,0,,,1.0,-0.07598493916694324,-0.13449972021749756,0.22017858543634222,0.19639746581550488,0.0,0.9474897981481315,,,,1,1,0,0,0,1.0,0.18715179762089088,0,,drop,1170,83,-0.07128342990494162,-0.1803526944410506,,
239,15,review_anchor,raw_feature,0.18704439401690814,drop,false_positive_risk,high,0.7803193397392245,0.006360372586291585,0.008355459593333055,-0.0019950870070414707,,,0.018250805289271883,0.12198451386582852,0.0919266810833076,0.10586931714777909,0.0,0.01535624462943319,0.010379472671926602,0,,0,,,0,,,,,0.0013612231030698447,1.0286186093819982,-0.06503114264097935,-1.027403574124958,-0.7639220631531761,-0.3828855113106966,-0.06503114264097935,0.310956425302327,0.7354768018844662,1.032567587002315,0.0,239,8,0.01897021606348953,0.5268775355306079,0.37011986301369865,-0.025664464686246606,0.0,0.01535624462943319,0.010379472671926602,1.0,high,,,,,,,0.7612235467414169,0.010853928450152641,0.35708540430668284,0.04853412529993523,0.9887821052313308,0.22005222825518606,1,0,0,0,,,1.0,0.034566837303914855,-0.12499250164568565,0.22005222825518606,0.12408541203954122,0.0,0.9887821052313308,,,,8,8,0,0,0,1.0,0.18704439401690814,0,,drop,1170,83,-0.01888788284021008,-0.0304643053370645,,
240,118,review_anchor,raw_feature,0.18623416194003997,drop,false_positive_risk,low,-2.3535236996875275,6.991052941693301e-05,8.191478089427512e-05,-1.2004251477342113e-05,,,-0.1816044666345675,0.23059022638274188,0.09945422716507053,0.1363866615570546,0.0,0.016216216216216217,0.01015228426395939,0,,0,,,0,,,,,0.001967239624279258,1.0040257604420728,0.0623061458984972,-2.382718785042967,-1.5624638217087383,-0.5215955612103487,0.0623061458984972,0.6208208222634968,1.4782677856374664,1.97902696706017,0.0,240,1,6.991052941693301e-05,0.5714285714285714,0.5375,-0.06247542325104397,0.0,0.016216216216216217,0.01015228426395939,1.0,low,,,,,,,0.8534543906937183,0.00011930179779705372,0.3616003654774062,0.05291090710408965,0.9998900226394724,0.21909901404710586,1,0,0,0,,,1.0,-0.1269351537193161,-0.13645529024826608,0.21909901404710586,0.23456160414317093,0.0,0.9998900226394724,,,,1,1,0,0,0,1.0,0.18623416194003997,0,,drop,1170,83,-0.061570329417940425,-0.0646290078208189,,
241,555,review_anchor,raw_feature,0.18605081091540157,drop,false_positive_risk,high,3.5411101903700537,0.001103299422179341,0.0013894004566361302,-0.0002861010344567892,,,0.1711262245991133,0.25580739205017017,0.10750695088044486,0.15861751308544308,0.0,0.016216216216216217,0.01015228426395939,0,,0,,,0,,,,,0.04011436447685635,0.9255423892370837,-0.01277251413016815,-1.2453731358587796,-1.1396403970256077,-0.6821040849889763,-0.01277251413016815,0.48128599019689755,1.518760597444861,3.7569252028170332,0.0,241,1,0.001103299422179341,0.35714285714285715,0.4625,0.059670973799935544,0.0,0.016216216216216217,0.01015228426395939,1.0,high,,,,,,,0.7940831003111466,0.0018827722472169544,0.3609763187356855,0.0501192046458919,0.9981346151052515,0.21888330695929598,1,0,0,0,,,1.0,0.04598525393568795,-0.43182948436854285,0.21888330695929598,0.2602130765567423,0.0,0.9981346151052515,,,,1,1,0,0,0,1.0,0.18605081091540157,0,,drop,1170,83,0.1482200686336015,0.0332127398055198,,
242,39,review_anchor,raw_feature,0.1844668433352028,drop,false_positive_risk,low,-1.5020040769129746,0.012557055468453657,0.020549944324349912,-0.007992888855896255,,,0.042601867509738954,0.19355251903240722,0.10800123571207909,0.18029392448243195,0.0,0.01087718190567788,0.01112412870313053,0,,0,,,0,,,,,0.0004615173755281304,1.0064399037781635,-0.1503548085602628,-1.5026300512289021,-0.6799097530110658,-0.3619835181126804,-0.1503548085602628,0.1390106771037504,0.9171300368837484,4.675230728433325,0.0,242,8,0.02943667705755483,0.7220413757514692,0.47251712328767126,0.0922000161513303,0.0,0.01087718190567788,0.01112412870313053,1.0,low,,,,,,,0.611050583410809,0.021428521639273935,0.3434299769770407,0.04089206866615148,0.9724100020642181,0.2170198156884739,1,0,0,0,,,1.0,-0.08009894334150042,-0.4264463448652128,0.2170198156884739,0.19688600884079335,0.0,0.9724100020642181,,,,8,8,0,0,0,1.0,0.1844668433352028,0,,drop,1170,83,-0.0076312674093615114,-0.2304537519017632,,
243,1,review_anchor,raw_feature,0.18444117914127542,drop,false_positive_risk,high,2.556381470714343,0.004698452983987294,0.0075751376577886265,-0.0028766846738013324,,,0.15860165944979726,0.1285451045355265,0.052116156935434046,0.09349957187514203,0.03571428571428571,0.02702702702702703,0.01015228426395939,0,,0,,,0,,,,,-0.0030199837522478287,1.0056038240410243,0.0572833650871985,-2.879578092303192,-1.6842168336914995,-0.5437001681086748,0.0572833650871985,0.5679413014432095,1.4527665618753627,2.6636502081198423,0.0,243,1,0.004698452983987294,0.32142857142857145,0.3875,0.04045504932193625,0.03571428571428571,0.02702702702702703,0.01015228426395939,1.0,high,,,,,,,0.6202465481477324,0.008017875025830503,0.35507823681836037,0.04138013136950034,0.9898297518940716,0.21698962251914755,1,0,0,0,,,1.0,0.040466875904534294,-0.1421950550670259,0.21698962251914755,0.1307589935514342,0.0,0.9898297518940716,,,,1,1,0,0,0,1.0,0.18444117914127542,0,,drop,1170,83,0.05402150573648754,0.0977502409917328,,
244,442,review_anchor,raw_feature,0.1800213108938395,drop,false_positive_risk,low,-1.481993539484654,0.012774500494768038,0.025757278585557902,-0.012982778090789864,,,-0.4113452807051027,0.219193986109669,0.09627226856142519,0.12488084705078151,0.03571428571428571,0.0,0.01116751269035533,0,,0,,,0,,,,,0.006867693052359924,1.0040379455254471,-0.10663560534723066,-1.4621199832254854,-1.197601408830195,-0.7053842596205543,-0.10663560534723066,0.3636281968319329,1.8508326568930442,3.367924480630745,0.0,244,1,0.012774500494768038,0.25,0.3875,-0.3844994870397352,0.03571428571428571,0.0,0.01116751269035533,1.0,low,,,,,,,0.4959569176663988,0.0217995899572754,0.33206930325904116,0.034536389993640566,0.9654187256281346,0.2117897775221641,1,0,0,0,,,1.0,-0.09482305331409524,-0.15601511956325576,0.2117897775221641,0.22296909026439082,0.0,0.9654187256281346,,,,1,1,0,0,0,1.0,0.1800213108938395,0,,drop,1170,83,-0.09949415510840091,-0.2014586586613259,,
245,200,review_anchor,raw_feature,0.1799497893769524,drop,false_positive_risk,high,1.1183044821991628,0.09622144542872045,0.166417302213643,-0.07019585678492254,,,0.4458506040286897,0.2943528788344702,0.1367624343527958,0.269327748371516,0.012891802321205268,0.022895468565545644,0.01032609090133906,0,,0,,,0,,,,,-0.01684079574871647,0.931802729997501,-0.057164779815555955,-1.109373949893933,-0.7898504356189451,-0.379955991483933,-0.057164779815555955,0.24838614528055764,0.7514311839413989,1.1975037063603602,0.0,245,10,0.21702245528817063,0.7906639945218082,0.4190239726027397,0.10781866870592596,0.012891802321205268,0.022895468565545644,0.01032609090133906,1.0,high,,,,,,,0.5781937583941446,0.16420118002277675,0.20181007527837672,0.03912518802025291,0.7765710236444616,0.2117056345611205,1,0,0,0,,,1.0,0.07267443878154085,0.08015407080212289,0.2117056345611205,0.299422419270157,0.0,0.7765710236444616,,,,10,10,0,0,0,1.0,0.1799497893769524,0,,drop,1170,83,0.23871624589822799,0.0155096589659849,,
246,89,review_anchor,raw_feature,0.1793157527061674,drop,false_positive_risk,low,-0.7094710208832274,0.01966459418586904,0.03849370345697396,-0.018829109271104923,,,-0.2592537722792252,0.4537302526480658,0.1791164658634538,0.30627779601790106,0.0,0.016216216216216217,0.01015228426395939,0,,0,,,0,,,,,-0.00998486037194734,0.8106939933320959,0.012638309375173,-0.7169421983547898,-0.608305356705361,-0.3269606666049254,0.012638309375173,0.19985312946676592,0.4654369440153046,0.8808796912976253,0.0,246,1,0.01966459418586904,0.42857142857142855,0.625,-0.4302746235414909,0.0,0.016216216216216217,0.01015228426395939,1.0,low,,,,,,,0.5108522282832304,0.03355748352773076,0.3187587350559491,0.03538596416523286,0.948319023051557,0.2109597090660793,1,0,0,0,,,1.0,-0.0975258597686435,-0.06391426881266477,0.2109597090660793,0.46154469588300795,0.0,0.948319023051557,,,,1,1,0,0,0,1.0,0.1793157527061674,0,,drop,1170,83,0.10158239706004428,-0.0848875503934705,,
247,468,review_anchor,raw_feature,0.17895621791101232,drop,false_positive_risk,low,-0.9802319324172032,0.028400858572230542,0.053839090575948746,-0.025438232003718208,,,-0.41554799957009037,0.29166210143995763,0.15479353310678612,0.19638047843209416,0.03676936512889859,0.10625735333045429,0.1722583463587555,0,,0,,,0,,,,,0.009867605696281326,0.9962905211607384,-0.29347781251061145,-0.9802319324172032,-0.9802319324172032,-0.8028955823940958,-0.29347781251061145,0.5247664989628948,2.1004916215693177,3.0672966160761392,0.0,247,6,0.08353505133978033,0.4526657855892136,0.2625,0.006458756518617302,0.03676936512889859,0.10625735333045429,0.1722583463587555,1.0,low,,,,,,,0.5275137129622673,0.04846585364044311,0.3037114898380834,0.03632640617015748,0.9277165731249838,0.21053672695413214,1,0,0,0,,,1.0,-0.2376030630416205,-0.08800404090273739,0.21053672695413214,0.2966852995233667,0.0,0.9277165731249838,,,,6,6,0,0,0,1.0,0.17895621791101232,0,,drop,1170,83,-0.13618596076564696,-0.5310808755522319,,
248,333,review_anchor,raw_feature,0.17886052560584528,drop,false_positive_risk,high,0.7158439256503837,0.14961377996655148,0.25724545498407964,-0.10763167501752813,2.0,7.5,0.6214448443418159,0.3221477137128662,0.15275460817629494,0.25775499948752995,0.05940826081518603,0.029284233629518788,0.010379472671926602,0,,0,,,0,,,,,-0.014944564147697712,0.96364493658765,-0.08066970804367804,-0.6286873784268775,-0.442498065863675,-0.21824125950557569,-0.08066970804367804,0.06783095111011493,0.37712801264996526,0.7525421328175387,0.0,248,8,0.449507690569758,0.6098652479001826,0.4261558219178082,0.014612467130273291,0.05940826081518603,0.029284233629518788,0.010379472671926602,1.0,high,6.0,9.0,0.4222407457978674,0.449507690569758,supervised,"Base,RFEXGB",0.5815993132932543,0.25531480127654654,0.11657850073100376,0.0393100226993523,0.6546267250179247,0.2104241477715827,1,0,0,0,,,1.0,0.04725563240946824,0.19029240048915602,0.2104241477715827,0.3276959552228459,0.1111111111111111,0.6546267250179247,,,,8,4,4,0,0,0.5,0.17886052560584528,0,,drop,1170,83,0.20572933692786868,-0.0334140756342098,,
249,521,review_anchor,raw_feature,0.17721506248530391,drop,drop,flat,,0.0,0.0,0.0,,,0.16470443887839348,0.07332125624931268,0.014694676140459273,0.10795644109667243,,,,0,,0,,,0,,,,,-0.007151144940960678,0.9671981491391838,-0.1161003982103422,-0.1161003982103422,-0.1161003982103422,-0.1161003982103422,-0.1161003982103422,-0.1161003982103422,-0.1161003982103422,5.919831549640685,0.0,249,1,0.0,0.0,0.0,0.5282996584330992,,,,1.0,flat,,,,,,,0.0,0.0,0.3616276960207997,0.0,1.0,0.20848830880623992,0,0,0,0,,,0.0,0.0,0.0,0.20848830880623992,0.07458404353654106,0.0,1.0,,,,1,1,0,0,0,1.0,0.17721506248530391,0,,drop,1170,83,0.10080529615571163,-0.1161003982103422,,
250,585,review_anchor,raw_feature,0.16944028049082527,drop,false_positive_risk,high,1.2786180803803224,0.025147122006711365,0.06050423962715277,-0.0353571176204414,,,0.3335936973194557,0.21618446220035317,0.09519102049222532,0.12261129812616825,0.07142857142857142,0.016216216216216217,0.01015228426395939,0,,0,,,0,,,,,-0.0026509274606953694,1.0260861160501666,-0.09170901422724856,-0.5100815485240245,-0.41046876206448324,-0.24064072167658565,-0.09170901422724856,0.09065476327678962,0.5698042226242681,1.4305196557289,0.0,250,1,0.025147122006711365,0.5,0.3875,-0.030670497731205868,0.07142857142857142,0.016216216216216217,0.01015228426395939,1.0,high,,,,,,,0.4156257836091535,0.04291337642332124,0.28112877951462406,0.029803580230521935,0.9187680598997434,0.19934150645979443,1,0,0,0,,,1.0,-0.04560168732911213,0.6108443134030574,0.19934150645979443,0.2199077343389899,0.0,0.9187680598997434,,,,1,1,0,0,0,1.0,0.16944028049082527,0,,drop,1170,83,0.03600052004427299,-0.1373107015563607,,
251,570,review_anchor,raw_feature,0.16915031647441203,drop,false_positive_risk,high,0.4870512892496974,0.00027277155057163716,0.012517304900230489,-0.012244533349658852,,,0.18130970650184947,0.14833982463310846,0.06564720420142107,0.08794262555464533,0.0,0.005405405405405406,0.01015228426395939,0,,0,,,0,,,,,0.0023450815480535996,0.9748238651113051,0.1161662627464619,-2.7525791827953636,-0.3160514689336758,0.0213184521393044,0.1161662627464619,0.22364787167710998,0.380112816603589,0.4866511937248067,0.0,251,1,0.00027277155057163716,0.03571428571428571,0.125,0.15057996416002828,0.0,0.005405405405405406,0.01015228426395939,1.0,high,,,,,,,0.021791555989549672,0.00046548261960671476,0.33375009359991076,0.0018485139317252588,0.9831944840867671,0.19900037232283768,1,0,0,0,,,1.0,-0.007160299867266795,-0.060779654630998936,0.19900037232283768,0.1508946314424658,0.0,0.9831944840867671,,,,1,1,0,0,0,1.0,0.16915031647441203,0,,drop,1170,83,-0.033057173629130646,0.1090059628791951,,
252,156,review_anchor,raw_feature,0.16313284847503914,drop,false_positive_risk,low,-0.48793786928024313,0.01269514735927609,0.04654487539031692,-0.03384972803104083,,,0.004957177285789495,0.1440239137530267,0.09344042838018742,0.14097204096037394,0.041555540978164225,0.002696070644524859,0.010648592171986824,0,,0,,,0,,,,,-0.0016312301860808233,1.02879045999063,-0.1207113498863735,-0.48461843875941857,-0.4109285150763886,-0.2592240878179717,-0.1207113498863735,0.0857672656638347,0.4994701139870715,0.9813453185444638,0.0,252,8,0.052257892608663405,0.36249503419751017,0.2567208904109589,-0.052304717159952246,0.041555540978164225,0.002696070644524859,0.010648592171986824,1.0,low,,,,,,,0.2727507003255864,0.02166417442253437,0.2845607116648082,0.02068074488518103,0.9375096596043603,0.19192099820592842,1,0,0,0,,,1.0,0.0022942068394466997,0.5313956591868556,0.19192099820592842,0.14650438908375188,0.0,0.9375096596043603,,,,8,8,0,0,0,1.0,0.16313284847503914,0,,drop,1170,83,0.022994449611020425,-0.1184171430469268,,
253,309,review_anchor,raw_feature,0.15581184696467332,drop,false_positive_risk,low,-2.4195401245966743,0.14578759467394667,0.2831267733508805,-0.13733917867693382,,,-0.14061234726812577,0.25891416523896943,0.10665225002574401,0.16724969753459082,0.0,0.010810810810810811,0.01015228426395939,0,,0,,,0,,,,,-0.004838769012029614,1.0077581066085977,0.0264862709201811,-2.426132003132922,-1.7813364176456585,-0.5594584878573621,0.0264862709201811,0.6893362792872776,1.5169832510605583,2.1370226704894697,0.0,253,1,0.14578759467394667,0.32142857142857145,0.55,-0.25843847940095066,0.0,0.010810810810810811,0.01015228426395939,1.0,low,,,,,,,0.5149198465002508,0.24878544456991805,0.048942278730180144,0.035616510531419864,0.6198789169925158,0.18330805525255683,1,0,0,0,,,1.0,0.0695809401048338,-0.2010522953555447,0.18330805525255683,0.26337335665319433,0.0,0.6198789169925158,,,,1,1,0,0,0,1.0,0.15581184696467332,0,,drop,1170,83,0.06681409543243118,0.0960672110250149,,
254,66,review_anchor,raw_feature,0.15074402869458384,drop,false_positive_risk,low,-1.9783705190025902,0.143982673129219,0.28721651741018767,-0.14323384428096866,,,-0.7139132883005143,0.295782738889743,0.11401503449696221,0.213826942739628,0.14285714285714285,0.032432432432432434,0.01015228426395939,0,,0,,,0,,,,,0.014517669590368914,0.9950481612824539,-0.013325296056072,-2.2786597348243194,-1.4169356918005833,-0.6619755642971175,-0.013325296056072,0.6593397029038455,1.6493591221954604,2.159794203272937,0.0,254,1,0.143982673129219,0.35714285714285715,0.5375,-0.4980203195804773,0.14285714285714285,0.032432432432432434,0.01015228426395939,1.0,low,,,,,,,0.5013035964209205,0.24570535939584567,0.03552166567611461,0.03484231438586235,0.6143880977292997,0.1773459161112751,1,0,0,0,,,1.0,-0.1252592602722466,-0.1583671010417822,0.1773459161112751,0.3008769053233011,0.0,0.6143880977292997,,,,1,1,0,0,0,1.0,0.15074402869458384,0,,drop,1170,83,-0.18631908830404553,-0.1385845563283186,,
255,544,review_anchor,raw_feature,0.12681278405135127,drop,false_positive_risk,flat,,0.10353909665774416,0.2527648197157181,-0.14922572305797396,,,-0.12205031639718825,0.30057870732900027,0.10946349500566369,0.23746659583402605,,,,0,,0,,,0,,,,,-0.0034916454280483076,1.0138864605674485,0.3018890646394068,-2.376340228034016,-1.7067829048656595,-0.3676682585289491,0.3018890646394068,0.3018890646394068,1.6410037109761186,2.645339695728652,0.0,255,1,0.10353909665774416,0.7142857142857143,0.825,-0.2968309966212236,,,,1.0,flat,,,,,,,0.4096262160778287,0.17668869734749748,0.02187972363312366,0.02943939908768253,0.6606423480217596,0.14919151064864855,1,0,0,0,,,0.0,0.0,-1.037813850910954,0.14919151064864855,0.30575547311075346,0.0,0.6606423480217596,,,,1,1,0,0,0,1.0,0.12681278405135127,0,,drop,1170,83,0.047779960063464674,0.3018890646394068,,
256,222,review_anchor,raw_feature,0.08970123676149673,drop,false_positive_risk,high,1.0387283700806822,0.015555935454126955,0.1539880722034518,-0.13843213674932484,,,-0.03464860442912248,0.2685850513192539,0.11231593038821955,0.16755687672092673,0.0,0.010810810810810811,0.01015228426395939,0,,0,,,0,,,,,-0.010689014720166014,0.8974619010662953,-0.1168827583573393,-0.1491844545991625,-0.1455953772389599,-0.1330336064782509,-0.1168827583573393,-0.0612520592741994,0.1600145599822888,1.053802494993531,0.0,256,1,0.015555935454126955,0.39285714285714285,0.25,-0.0996700114059526,0.0,0.010810810810810811,0.01015228426395939,1.0,high,,,,,,,0.10102039223904417,0.026546088000912318,0.046453898835680796,0.00825216376494232,0.7932582917417381,0.10553086677823145,1,0,0,0,,,1.0,-0.005383616040303893,0.1633030198892173,0.10553086677823145,0.27321080114536545,0.0,0.7932582917417381,,,,1,1,0,0,0,1.0,0.08970123676149673,0,,drop,1170,83,0.15067647256137676,-0.1222663743976432,,
