anchor_rank,feature,n_models,mean_tp_mean_positive_shap,max_tp_mean_positive_shap,mean_fp_mean_positive_shap,mean_tp_fp_shap_gap,mean_tp_positive_push_rate,mean_fp_positive_push_rate,mean_tp_vs_tn_smd,mean_tp_vs_fp_smd,avg_tp_trigger_rate,avg_fp_trigger_rate,avg_tn_trigger_rate,fp_evidence_coverage,dominant_monitor_direction,appeared_in_topn_models,avg_rank,best_rank,worst_rank,avg_mean_positive_shap,max_mean_positive_shap,appeared_categories,appeared_feature_sets,tp_fp_ratio,score_tp_shap,score_gap,score_ratio,score_fp_penalty,final_candidate_score,tp_signal_available,gap_positive,ratio_pass,tp_fp_priority_candidate,recommendation,redundancy_cluster,cluster_size,dominant_monitor_direction_all,mean_suggested_threshold,threshold_defined_rate,mean_tp_trigger_rate_all,mean_fp_trigger_rate_all,mean_tn_trigger_rate_all,mean_ks_stat,mean_wasserstein_distance,mean_distribution_sep_score,mean_median_gap,mean_p95_gap,score_model_signal,score_distribution_sep,score_stability_anchor,score_fp_penalty_anchor,overall_anchor_score,anchor_recommendation
175,185,1,0.015527005622599163,0.015527005622599163,0.010437956766726,0.005089048855873163,0.35714285714285715,0.3875,-0.031415185759799,-0.014443121542578936,0.0,0.0,0.01015228426395939,1.0,low,,,,,,,,,1.4875522067782436,0.026496719458862693,0.37321413028115186,0.07814209114354852,0.9859861807359489,0.23678996317019524,1,1,0,0,review,C126,1.0,low,-0.5649439821910226,1.0,0.0,0.0,0.01015228426395939,0.04332200597260838,0.056677072313888376,0.09440572153189342,-0.008818970616218405,-0.016063125050969074,0.23678996317019524,0.09603163945925046,0.0,0.9859861807359489,0.23678996317019524,review_anchor
176,98,3,0.04312030106754614,0.0660706462606107,0.05069528623693905,-0.007574985169392909,0.5626293995859214,0.5376141552511415,-0.19790562735988412,-0.022562342218947786,0.0,0.0192249365687954,0.010211968446355238,1.0,low,,,,,,,,,0.8505781161982392,0.07358447263685666,0.3443814344552376,0.052777736099882705,0.9319373901673444,0.23649750562802493,1,0,0,0,false_positive_risk,,,low,-2.411803525326875,1.0,0.0,0.0192249365687954,0.010211968446355238,0.10821748532591906,0.19937804846035315,0.23173559527140788,-0.0695816681278316,-0.7082602029285111,0.23649750562802493,0.23572669933421883,0.0,0.9319373901673444,0.23649750562802493,review_anchor
177,82,1,0.019830170383254114,0.019830170383254114,0.015950593799360847,0.0038795765838932662,0.6428571428571429,0.625,-0.29264122973873297,-0.20229158120671922,0.0,0.010810810810810811,0.01015228426395939,1.0,low,,,,,,,,,1.2432245866638973,0.03384003807545322,0.3704604780042944,0.06927705033398975,0.9785850101074285,0.23638806970901038,1,1,0,0,review,C127,1.0,low,-2.145697522028832,1.0,0.0,0.010810810810810811,0.01015228426395939,0.08427556379363609,0.15124529783465135,0.21292324153262057,-0.0276019002198165,-0.2848516102685055,0.23638806970901038,0.21659034676672342,0.0,0.9785850101074285,0.23638806970901038,review_anchor
178,434,3,0.015918617853508007,0.024562987420397277,0.011120640355996384,0.0047979774975116215,0.9459706959706958,0.4916666666666667,1.0454343473371308,0.2681532627567171,0.10316133142220098,0.056584171434140816,0.010125803967312393,1.0,high,,,,,,,,,1.4314479511896538,0.027165002814408618,0.3725514368674631,0.07618598756494877,0.9850696216192196,0.2363755918609141,1,1,0,0,review,C128,1.0,high,0.7127858310405548,1.0,0.10316133142220098,0.056584171434140816,0.010125803967312393,0.0794459890845433,0.5124730341181161,0.3558261337010687,0.019095328277714402,5.23657723797977,0.2363755918609141,0.3619544072889281,0.0,0.9850696216192196,0.2363755918609141,review_anchor
179,408,1,0.01706982703122079,0.01706982703122079,0.012857034996283332,0.004212792034937457,0.6428571428571429,0.525,-0.24826670477269358,-0.25580153210617185,0.03571428571428571,0.021621621621621623,0.01116751269035533,1.0,low,,,,,,,,,1.327664351551915,0.029129532702639408,0.37121912250298134,0.0724455218217186,0.9827383683668955,0.23578049103298343,1,1,0,0,review,C129,1.0,low,-0.932334644843878,1.0,0.03571428571428571,0.021621621621621623,0.01116751269035533,0.11536402018329729,0.12905585155741933,0.2534455224575619,-0.08595307265793486,-0.3588080354484482,0.23578049103298343,0.2578105292800871,0.0,0.9827383683668955,0.23578049103298343,review_anchor
180,90,8,0.03786808088071696,0.12662901036602547,0.043459297454466764,-0.005591216573749799,0.6215890812270012,0.4810573630136986,-0.27453611701621067,-0.14528710989907842,0.009133396395693556,0.022417637160339295,0.010379472671926602,1.0,low,,,,,,,,,0.871345905220676,0.06462159800351237,0.34889795710458166,0.05373466861977041,0.941652302890256,0.23543019034575913,1,0,0,0,false_positive_risk,,,low,-2.1989207865495284,1.0,0.009133396395693556,0.022417637160339295,0.010379472671926602,0.1337246421583771,0.19592084917848726,0.25172999991194867,-0.11716742140988465,-0.3805417680028742,0.23543019034575913,0.25606546086779924,0.0,0.941652302890256,0.23543019034575913,review_anchor
181,393,1,0.0830476995877377,0.0830476995877377,0.118747227173817,-0.035699527586079305,0.42857142857142855,0.5,0.1252955292830735,0.020476225931857266,0.0,0.0,0.01015228426395939,1.0,low,,,,,,,,,0.6993653794220904,0.14172028085553295,0.2803492015091242,0.04546830042947941,0.8405720375250174,0.23394373663334808,1,0,0,0,false_positive_risk,,,low,-1.952368263298603,1.0,0.0,0.0,0.01015228426395939,0.09945422716507053,0.15081711640495052,0.23818278307914661,0.012853896215078502,-0.1322665920531576,0.23394373663334808,0.24228492488487763,0.0,0.8405720375250174,0.23394373663334808,review_anchor
182,298,3,0.012789944060097919,0.015183342901345593,0.008927486238310805,0.003862457821787114,0.8333333333333334,0.3041666666666667,0.7384244546090541,0.1583052426498114,0.07584806497849976,0.05544448306236426,0.010502026691164915,1.0,high,,,,,,,,,1.4326478606275557,0.021825944286496153,0.37042150305683785,0.07622829341284268,0.9880141122039507,0.2339038985346134,1,1,0,0,review,C118,2.0,high,1.2943553833494235,1.0,0.07584806497849976,0.05544448306236426,0.010502026691164915,0.14258057872515703,0.42314010727453666,0.41201203981608786,0.08618503951441263,5.719678278038096,0.2339038985346134,0.41910798433040003,0.0,0.9880141122039507,0.2339038985346134,review_anchor
183,11,1,0.024092443929692186,0.024092443929692186,0.023870361215633195,0.00022208271405899094,0.4642857142857143,0.4375,-0.13872507883660187,-0.032279917050117735,0.07142857142857142,0.05405405405405406,0.01015228426395939,1.0,low,,,,,,,,,1.0093037014418342,0.04111357613951662,0.36213332032107254,0.05983395352079219,0.9679520680800422,0.23384742406429104,1,1,0,0,review,C130,1.0,low,-1.493509533639842,1.0,0.07142857142857142,0.05405405405405406,0.01015228426395939,0.16174441355164246,0.18099958556652243,0.3586478505455752,-0.2477643901704697,-0.021679384139916547,0.23384742406429104,0.3648247216117332,0.0,0.9679520680800422,0.23384742406429104,review_anchor
184,131,8,0.03492539044847076,0.09557677582240974,0.04072882935939954,-0.005803438910928777,0.5015560322079856,0.3501712328767123,0.07563029386730499,0.10292044932081308,0.025745425270019592,0.02656861060060077,0.016110730859213447,1.0,high,,,,,,,,,0.8575102942508354,0.05959991869633023,0.34841478230552964,0.05309834397158641,0.9453181818784224,0.2335158891523505,1,0,0,0,false_positive_risk,,,high,2.046906562604529,1.0,0.025745425270019592,0.02656861060060077,0.016110730859213447,0.08745752239728144,0.14870871330092367,0.13668533844842054,0.0871360983527299,0.0,0.2335158891523505,0.13903942396976335,0.0,0.9453181818784224,0.2335158891523505,review_anchor
185,128,1,0.034986448120342496,0.034986448120342496,0.0411413109857431,-0.006154862865400602,0.32142857142857145,0.425,0.2797050232276247,0.23772261882694617,0.0,0.005405405405405406,0.012182741116751269,1.0,high,,,,,,,,,0.8503970165770003,0.05970411315865733,0.3476146818031928,0.052769344294144975,0.9447643912189566,0.23319635778514547,1,0,0,0,false_positive_risk,,,high,2.515489249288759,1.0,0.0,0.005405405405405406,0.012182741116751269,0.16287714962413757,0.2020095006761738,0.37160403075845566,0.2045313554966363,-0.10984091313708433,0.23319635778514547,0.3780040417502068,0.0,0.9447643912189566,0.23319635778514547,review_anchor
186,324,1,0.06768040203986812,0.06768040203986812,0.0951365583624068,-0.027456156322538672,0.32142857142857145,0.4875,0.1372249366878024,-0.0036994794602881837,0.03571428571428571,0.016216216216216217,0.01015228426395939,1.0,high,,,,,,,,,0.7114026742700841,0.1154961020367835,0.2991172035334046,0.04607354731243018,0.8722713109384915,0.23237544243106997,1,0,0,0,false_positive_risk,,,high,2.491895648688938,1.0,0.03571428571428571,0.016216216216216217,0.01015228426395939,0.13761713520749666,0.18620668562368342,0.32087809041358684,0.32145557080814424,0.029487448998627652,0.23237544243106997,0.32640446562934416,0.0,0.8722713109384915,0.23237544243106997,review_anchor
187,41,6,0.03427030891743783,0.17234161908453244,0.041119480541188184,-0.006849171623750347,0.6681837390128464,0.47500000000000003,0.1653573865505732,-0.005014605316442933,0.0,0.015545561123909056,0.011107192516480268,1.0,high,,,,,,,,,0.8334324380170675,0.058482026942288594,0.346033922212779,0.05197957421583162,0.9447937003942372,0.2320782723233392,1,0,0,0,false_positive_risk,,,high,1.3010103229226573,1.0,0.0,0.015545561123909056,0.011107192516480268,0.20296570898980537,0.18614574186828645,0.37945859784153874,0.057301380262938205,0.05320842452987096,0.2320782723233392,0.3859938853951844,0.0,0.9447937003942372,0.2320782723233392,review_anchor
188,338,8,0.038626977610107784,0.09069022331263742,0.04813821455939372,-0.009511236949285934,0.6795711904538465,0.5280179794520548,0.07320561628007487,-0.07994149640466905,0.010993515443312604,0.028461658585361652,0.010379472671926602,1.0,high,,,,,,,,,0.8024181611980891,0.06591664962039656,0.33997309517719554,0.05051665545342229,0.9353704701402925,0.231998966506031,1,0,0,0,false_positive_risk,,,high,0.541659411190774,1.0,0.010993515443312604,0.028461658585361652,0.010379472671926602,0.1506847904438266,0.09549208413770724,0.22978433660655323,0.02016348964554031,-0.04808045376251491,0.231998966506031,0.23374183479895064,0.0,0.9353704701402925,0.231998966506031,review_anchor
189,24,8,0.033661221036484223,0.0739493388792127,0.040279522629452905,-0.006618301592968685,0.5656268018153712,0.4542808219178082,-0.05670091338499833,0.042237771762996035,0.0,0.0013555013518279065,0.010379472671926602,1.0,high,,,,,,,,,0.8356906646125619,0.05744262300957337,0.34655955293673046,0.05208512448281535,0.9459214132816858,0.23195408130958012,1,0,0,0,false_positive_risk,,,high,3.238142935790947,1.0,0.0,0.0013555013518279065,0.010379472671926602,0.08467717021933889,0.17942377666943374,0.1480441362142963,0.04853090827069326,-0.8422775866516706,0.23195408130958012,0.15059385048166296,0.0,0.9459214132816858,0.23195408130958012,review_anchor
190,567,1,0.013497519481896253,0.013497519481896253,0.011088721793884017,0.0024087976880122364,0.4642857142857143,0.4125,0.13462516648425737,0.04949988103433498,0.03571428571428571,0.010810810810810811,0.01015228426395939,1.0,high,,,,,,,,,1.2172295177737085,0.023033416474185005,0.36711189883532613,0.0682775778068155,0.9851124749257247,0.23151369929420743,1,1,0,0,review,C131,1.0,high,3.0590225704688936,1.0,0.03571428571428571,0.010810810810810811,0.01015228426395939,0.11139944392956441,0.15530854017210996,0.2606018402005483,0.17649837677402702,0.49187310790445515,0.23151369929420743,0.2650900978718925,0.0,0.9851124749257247,0.23151369929420743,review_anchor
191,406,3,0.043081850321848386,0.061011916321578256,0.055895283036920394,-0.012813432715072008,0.6221532091097308,0.5284817351598173,0.10381512203321781,0.09225792875516588,0.023809523809523808,0.02481420356971785,0.012095668511549654,1.0,low,,,,,,,,,0.7707600352142706,0.07351885672568222,0.3324548584224162,0.04899717212832204,0.924955964879123,0.23143903113057446,1,0,0,0,false_positive_risk,,,low,-0.20166756218174933,1.0,0.023809523809523808,0.02481420356971785,0.012095668511549654,0.07572855524662754,0.10431756583278624,0.12085248599233167,0.029235255726517584,0.22871855280432607,0.23143903113057446,0.12293388763147084,0.0,0.924955964879123,0.23143903113057446,review_anchor
192,424,1,0.03930466750430744,0.03930466750430744,0.04982710374823362,-0.010522436243926181,0.6071428571428571,0.6875,-0.04672471364282412,0.08476148740016483,0.0,0.005405405405405406,0.01015228426395939,1.0,high,,,,,,,,,0.7888210340883157,0.06707312237780828,0.33767085865259583,0.04986733520394757,0.9331029968810757,0.23141427327579916,1,0,0,0,false_positive_risk,,,high,3.351608576902688,1.0,0.0,0.005405405405405406,0.01015228426395939,0.07450314076820101,0.109322813723378,0.1744580019501917,0.011429406206373754,0.014967650580163167,0.23141427327579916,0.1774626333256945,0.0,0.9331029968810757,0.23141427327579916,review_anchor
193,288,6,0.013827618901281022,0.03020754890714695,0.011722199248690938,0.002105419652590082,0.5247188302081811,0.28750000000000003,0.34771975426748614,-0.005597068814410559,0.027855179059540113,0.022046133560334077,0.01096548283772992,1.0,high,,,,,,,,,1.1796096114664834,0.02359672867497672,0.36642118633422743,0.06681020056802965,0.9842619791095498,0.23115328539481983,1,1,0,0,review,C132,1.0,high,1.681829753645572,1.0,0.027855179059540113,0.022046133560334077,0.01096548283772992,0.17305117907527545,0.22404616047934733,0.34208896198687166,0.24659898735290872,0.1109695443088452,0.23115328539481983,0.34798064489570374,0.0,0.9842619791095498,0.23115328539481983,review_anchor
194,101,1,0.054310695388642985,0.054310695388642985,0.07458831795089207,-0.02027762256224909,0.7857142857142857,0.6875,-0.2241910489367243,-0.017121756348367295,0.0,0.043243243243243246,0.015228426395939087,1.0,low,,,,,,,,,0.7281394309548634,0.09268079720626317,0.315460848850019,0.046908050781660965,0.8998590212305279,0.23107808581689596,1,0,0,0,false_positive_risk,,,low,-2.161995444629668,1.0,0.0,0.043243243243243246,0.015228426395939087,0.09625167336010709,0.23733946056306807,0.27832929510192783,0.0,-0.8814669437758331,0.23107808581689596,0.28312286675491277,0.0,0.8998590212305279,0.23107808581689596,review_anchor
195,277,1,0.03550815240788716,0.03550815240788716,0.04416408879425401,-0.008655936386366844,0.6785714285714286,0.7125,-0.0034170642428794943,-0.0535188274458563,0.0,0.010810810810810811,0.013197969543147208,1.0,high,,,,,,,,,0.8040050950288591,0.06059439764000235,0.34192039103262195,0.05059211882384979,0.9407060622920834,0.23100290635976584,1,0,0,0,false_positive_risk,,,high,2.298329794768617,1.0,0.0,0.010810810810810811,0.013197969543147208,0.06998249407887962,0.09387636995652489,0.15874076270213391,0.008684560549784684,0.007034494045326634,0.23100290635976584,0.1614747013627535,0.0,0.9407060622920834,0.23100290635976584,review_anchor
196,523,1,0.014922708174524185,0.014922708174524185,0.013517040084563291,0.0014056680899608934,0.8928571428571429,0.8625,-0.024598043926524923,-0.06417273698531877,0.0,0.005405405405405406,0.01015228426395939,1.0,low,,,,,,,,,1.1039923001757013,0.025465490364178497,0.3648280349009051,0.06378251136894221,0.9818522570112714,0.23057633459085852,1,1,0,0,review,C133,1.0,low,-0.10071248365788826,1.0,0.0,0.005405405405405406,0.01015228426395939,0.11082277829265781,0.06181174659842957,0.2104404619831475,-0.0010732067347227064,-0.11980130896405428,0.23057633459085852,0.21406480714176276,0.0,0.9818522570112714,0.23057633459085852,review_anchor
197,310,8,0.020213471578411545,0.05814927861245987,0.02170673354831082,-0.0014932619698992745,0.5854587609031618,0.4515196917808219,0.18158329166895226,0.09296959995648077,0.0,0.013129428569958763,0.012629536972724014,1.0,high,,,,,,,,,0.9312074307921158,0.03449413871038512,0.3582279287680734,0.056434660095088636,0.9708569169659096,0.22963865783018478,1,0,0,0,false_positive_risk,,,high,1.9460915555458693,1.0,0.0,0.013129428569958763,0.012629536972724014,0.12440531356194007,0.20260667495895146,0.23737712059055568,0.1275812571899146,-0.09067382207426045,0.22963865783018478,0.24146538674275272,0.0,0.9708569169659096,0.22963865783018478,review_anchor
198,589,3,0.05281912180349533,0.0930636010881879,0.0739336246940341,-0.02111450289053878,0.5429606625258799,0.7428082191780822,0.10317143587770873,0.25032008222224267,0.0,0.01099467240632785,0.01692584530569559,1.0,high,,,,,,,,,0.714412718463098,0.09013543799158082,0.31355549105485464,0.046224229901491,0.9007380010136448,0.2294394685947514,1,0,0,0,false_positive_risk,,,high,4.075687609638256,1.0,0.0,0.01099467240632785,0.01692584530569559,0.060611677479147356,0.10885258621023558,0.09560272756139443,0.048948958301533174,-0.6154706591383479,0.2294394685947514,0.09724926112020833,0.0,0.9007380010136448,0.2294394685947514,review_anchor
199,486,8,0.1190745104671847,0.2405773514328952,0.18385921352823387,-0.06478470306104914,0.566378758813332,0.5952054794520548,0.09698088864532727,-0.08201942269753512,0.07284724234521395,0.07935343413439937,0.1389426390146394,1.0,high,2.0,7.0,5.0,9.0,0.01599645456498612,0.019690796096020195,supervised,RFERF,0.6476396161071326,0.2031997653145857,0.21412985814349164,0.0428177310719538,0.7531538167863658,0.22939779146190914,1,0,0,0,false_positive_risk,,,high,1.0253263413974234,1.0,0.07284724234521395,0.07935343413439937,0.1389426390146394,0.17918854906806714,0.1889039633309857,0.33569116230009327,0.19062115715840666,-0.036658141757267115,0.22939779146190914,0.3414726580609689,0.1111111111111111,0.7531538167863658,0.22939779146190914,review_anchor
200,339,1,0.014692569081046053,0.014692569081046053,0.014048336560142963,0.0006442325209030896,0.35714285714285715,0.35,0.3470904773248728,0.18151354845501727,0.10714285714285714,0.021621621621621623,0.01015228426395939,1.0,high,,,,,,,,,1.045858277821366,0.025072759715100118,0.36309444510559385,0.06137991745924839,0.9811389476011256,0.22934731566968045,1,1,0,0,review,C134,1.0,high,0.41648064005592644,1.0,0.10714285714285714,0.021621621621621623,0.01015228426395939,0.12229430542683555,0.2040098282630956,0.3045182980504857,0.01182911235992155,0.10115789383435692,0.22934731566968045,0.30976291407559886,0.0,0.9811389476011256,0.22934731566968045,review_anchor
201,126,8,0.01488579854351037,0.05954925441211363,0.014696652440320108,0.00018914610319026396,0.5682454910230729,0.40398116438356163,0.05139663958948375,0.026835205825067775,0.0,0.004127152152849499,0.013495237312743923,1.0,high,,,,,,,,,1.0128700126752228,0.025402504353734878,0.3620583322658589,0.059986012677757335,0.9802685299730531,0.2288025569541084,1,1,0,0,review,C135,1.0,high,3.1768552192130683,1.0,0.0,0.004127152152849499,0.013495237312743923,0.14455771805169396,0.1942599995835537,0.27174220587051756,0.1057439164998727,-0.115143375744305,0.2288025569541084,0.2764223303055091,0.0,0.9802685299730531,0.2288025569541084,review_anchor
202,473,1,0.0674633060154685,0.0674633060154685,0.0988036320847793,-0.031340326069310795,0.25,0.4375,0.007283868042553232,-0.11992634075810382,0.03571428571428571,0.016216216216216217,0.01015228426395939,1.0,low,,,,,,,,,0.6828018828050879,0.1151256292879504,0.29027396411842316,0.044628425804116204,0.8673479615204236,0.22879292226357273,1,0,0,0,false_positive_risk,,,low,-1.1585058048530723,1.0,0.03571428571428571,0.016216216216216217,0.01015228426395939,0.07067243332303573,0.11216253111851544,0.1695203933199141,-0.04054517192451651,0.1043378800854673,0.22879292226357273,0.17243998592594434,0.0,0.8673479615204236,0.22879292226357273,review_anchor
203,496,1,0.01708783737632521,0.01708783737632521,0.018074322375563046,-0.0009864849992378376,0.5714285714285714,0.6375,0.016464682506125143,-0.15120995286150987,0.0,0.021621621621621623,0.01015228426395939,1.0,high,,,,,,,,,0.9454206371481129,0.02916026722242953,0.35938172748793684,0.05706343314368025,0.9757337290475497,0.2284646846688439,1,0,0,0,false_positive_risk,,,high,3.9960329561899615,1.0,0.0,0.021621621621621623,0.01015228426395939,0.05857275254865616,0.06724998149496508,0.12557449322744868,0.015304120961699696,0.16329535361707848,0.2284646846688439,0.1277372204058889,0.0,0.9757337290475497,0.2284646846688439,review_anchor
204,23,1,0.005831263779084213,0.005831263779084213,0.004468900984065821,0.001362362795018392,0.42857142857142855,0.5125,0.04492803894230089,-0.0026724808111067513,0.0,0.0,0.01015228426395939,1.0,high,,,,,,,,,1.3048541016854014,0.00995100821114777,0.36472944006183267,0.07160107862522891,0.9940001312422295,0.22711946415227763,1,1,0,0,review,C136,1.0,high,3.400899892032124,1.0,0.0,0.0,0.01015228426395939,0.09962928637627433,0.13972378828678408,0.2326399720551266,0.0567922318025827,0.37429126398093127,0.22711946415227763,0.23664665189450992,0.0,0.9940001312422295,0.22711946415227763,review_anchor
205,227,8,0.02003024860422335,0.05674913672761946,0.023684254921293762,-0.003654006317070415,0.6733275059774034,0.4556292808219178,0.13416385414480772,-0.043900887261482835,0.004078249336870027,0.011414170844630566,0.010379472671926602,1.0,high,,,,,,,,,0.8457200224700667,0.03418147006947106,0.35330847858377556,0.05255233647318896,0.9682019311548816,0.22699579201304707,1,0,0,0,false_positive_risk,,,high,4.346013302371855,1.0,0.004078249336870027,0.011414170844630566,0.010379472671926602,0.13041911234682318,0.16544025504803236,0.22874816605492546,0.08976107750927728,0.45239583064675637,0.22699579201304707,0.2326878186311001,0.0,0.9682019311548816,0.22699579201304707,review_anchor
206,35,6,0.00787830941896661,0.017550883726748314,0.007057369751199448,0.0008209396677671611,0.5965792410391803,0.48333333333333334,0.017314326539896195,0.09194929451135604,0.008909888004715592,0.005666217439650879,0.012582110238929163,1.0,low,,,,,,,,,1.1163237433645357,0.013444276350402322,0.3634967610979255,0.06428361115121753,0.9905248980827202,0.22633595090805408,1,1,0,0,review,C137,1.0,low,-0.32017605450955805,1.0,0.008909888004715592,0.005666217439650879,0.012582110238929163,0.19697250540624034,0.10943841868431804,0.32613656695149446,-0.017315233807427804,-0.001406184958473805,0.22633595090805408,0.3317535071365655,0.0,0.9905248980827202,0.22633595090805408,review_anchor
207,NA_157,1,0.010322116950423567,0.010322116950423567,0.010143464926281636,0.00017865202414193114,0.9285714285714286,0.9125,0.05962958105950904,0.05389084435523359,,,,1.0,flat,,,,,,,,,1.017612524461838,0.017614615702777166,0.36203443999041407,0.060187805457092264,0.986381560360425,0.22633189540569604,1,1,0,0,review,C138,1.0,flat,,0.0,,,,0.0036968386365976726,0.003696838636597685,0.0,0.0,0.0,0.22633189540569604,0.0,0.0,0.986381560360425,0.22633189540569604,review_anchor
208,337,5,0.07694907596005622,0.2020797406237301,0.11757095273404528,-0.040621876773989055,0.6473960821786908,0.3271917808219178,0.3567204444254951,0.03554479269529387,0.01533683707596751,0.04238141339411562,0.010172206595408701,1.0,high,,,,,,,,,0.6544905367410015,0.13131302505389453,0.2691422988270259,0.04317353391915038,0.8421512831352724,0.2261177347670229,1,0,0,0,false_positive_risk,,,high,1.0798365799321612,1.0,0.01533683707596751,0.04238141339411562,0.010172206595408701,0.07545052002883328,0.24918754267681514,0.18288357204924552,0.05970398418129317,-0.06941645049785727,0.2261177347670229,0.18603331417915983,0.0,0.8421512831352724,0.2261177347670229,review_anchor
209,10,1,0.006050353575271095,0.006050353575271095,0.005078110406298046,0.0009722431689730493,0.2857142857142857,0.4375,0.17620955570092436,0.22908360390030008,0.03571428571428571,0.005405405405405406,0.01015228426395939,1.0,high,,,,,,,,,1.1914576665696832,0.01032488331668737,0.36384123962814435,0.06727505254721229,0.9931822172646266,0.22605555745102335,1,1,0,0,review,C139,1.0,high,2.302719558459966,1.0,0.03571428571428571,0.005405405405405406,0.01015228426395939,0.12140871177015755,0.22367164956671626,0.31337642522571435,0.2697099998128799,0.08199183994311432,0.22605555745102335,0.3187736017899909,0.0,0.9931822172646266,0.22605555745102335,review_anchor
210,8,8,0.01408817598974762,0.05323964968796269,0.015589705194151154,-0.0015015292044035337,0.6263978104744762,0.45181934931506845,0.030880712348852868,-0.14941639072899704,0.0,0.0029982716319859257,0.010379472671926602,1.0,high,,,,,,,,,0.9036845671099112,0.024041367405967393,0.3582091064356865,0.05520381900836842,0.9790695328737984,0.22602699598214643,1,0,0,0,false_positive_risk,,,high,-0.1166884279577271,1.0,0.0,0.0029982716319859257,0.010379472671926602,0.10860879415096282,0.2168003538427121,0.21460667936653213,0.0331871150124619,-0.4143648360127108,0.22602699598214643,0.2183027778831324,0.0,0.9790695328737984,0.22602699598214643,review_anchor
211,182,8,0.01745076781367984,0.08728594046767069,0.020601467385657265,-0.0031506995719774267,0.627235113522209,0.4654323630136986,-0.24552447985545953,-0.17101873206659196,0.0,0.009308540035852247,0.010379472671926602,1.0,low,,,,,,,,,0.8470643127988573,0.0297796053108805,0.35445437650693695,0.05261476645307323,0.9723408280979688,0.22600519117684484,1,0,0,0,false_positive_risk,,,low,-1.509999708358977,1.0,0.0,0.009308540035852247,0.010379472671926602,0.11497271135825353,0.16591402214590384,0.19918199785991084,-0.0331461112272306,-0.6865980182783463,0.22600519117684484,0.20261244228501715,0.0,0.9723408280979688,0.22600519117684484,review_anchor
212,116,3,0.03141699042201131,0.051743966097203234,0.04281576342377336,-0.011398773001762057,0.12681159420289856,0.12899543378995434,0.02406288109983414,0.05315127105392842,0.0,0.01099467240632785,0.010211968446355238,1.0,low,,,,,,,,,0.7337715810660307,0.053612860179699046,0.3356756688789945,0.04718705627281829,0.9425163004903565,0.2258368860391773,1,0,0,0,false_positive_risk,,,low,-2.8603586769125524,1.0,0.0,0.01099467240632785,0.010211968446355238,0.11536402018329729,0.08897250111500288,0.18518956037002657,-0.010279835600203902,-0.04214732596080084,0.2258368860391773,0.18837901775967508,0.0,0.9425163004903565,0.2258368860391773,review_anchor
213,452,8,0.047495593920053855,0.1079629768785114,0.06926328684348125,-0.021767692923427395,0.7076121678777612,0.45625,-0.48380614022219787,-0.08553322282592093,0.010607479065896916,0.030239732804086053,0.010347160992285534,1.0,low,,,,,,,,,0.6857253833099595,0.08105087730502587,0.31206834805624756,0.044777264981701356,0.9070083154058584,0.22569713987581072,1,0,0,0,false_positive_risk,,,low,-2.041902807224263,1.0,0.010607479065896916,0.030239732804086053,0.010347160992285534,0.16670785706930286,0.2987212359131517,0.3662385560221203,-0.3425298190686913,-0.584697800508138,0.22569713987581072,0.37254615925064444,0.0,0.9070083154058584,0.22569713987581072,review_anchor
214,574,3,0.009568452887200764,0.013336541387529474,0.009643828358338232,-7.537547113746765e-05,0.9880952380952381,0.9617009132420091,-0.18656636036018673,-0.12181264075674313,0.011904761904761904,0.010032065964269353,0.013619406406548552,1.0,high,,,,,,,,,0.9921840716843227,0.01632849359173884,0.3614560857718296,0.059100234850850926,0.9870523637290679,0.22549350651132138,1,0,0,0,false_positive_risk,,,high,3.211052390571929,1.0,0.011904761904761904,0.010032065964269353,0.013619406406548552,0.1027494593759654,0.10910629121655531,0.1729514036435087,0.005296603693572793,-1.8527722406035247,0.22549350651132138,0.17593008738409688,0.0,0.9870523637290679,0.22549350651132138,review_anchor
215,162,3,0.012092605613249346,0.013957664198079813,0.013372135362985043,-0.001279529749735698,0.5771221532091096,0.5969748858447489,-0.058488819439645325,0.04297479940721453,0.038302277432712216,0.01844619172225395,0.010211968446355238,1.0,low,,,,,,,,,0.9043137303801515,0.020635941420320037,0.35871454117608487,0.05523215384193446,0.9820468035709179,0.22511985004643215,1,0,0,0,false_positive_risk,,,low,-0.7332705917794202,1.0,0.038302277432712216,0.01844619172225395,0.010211968446355238,0.06123983111934919,0.09205896234897405,0.08768181774574034,-0.02491343516332717,-0.3014075411958439,0.22511985004643215,0.08919193214413397,0.0,0.9820468035709179,0.22511985004643215,review_anchor
216,376,1,0.05621537512506695,0.05621537512506695,0.08478761734178032,-0.028572242216713374,0.5,0.55,0.11191391154698241,0.23906011042357525,0.03571428571428571,0.0,0.01116751269035533,1.0,high,,,,,,,,,0.663013974062531,0.0959311189915243,0.2965761676329853,0.043614147878193704,0.886165619209599,0.22468468938310396,1,0,0,0,false_positive_risk,,,high,2.643002972235499,1.0,0.03571428571428571,0.0,0.01116751269035533,0.04309545875810936,0.08465861361612058,0.10874778632404139,0.0941028209889176,-0.018820564197784995,0.22468468938310396,0.11062071280005925,0.0,0.886165619209599,0.22468468938310396,review_anchor
